#relative abundance information for RUN: undefined, at species level
#project_id: PRJEB11419
#original_sample_description: American Gut Project Stool Sample which has Diarrhea Type 5 6 7
#run_id: ERR2092345
#experiment_type: Amplicon
#instrument_model: Illumina MiSeq
#nr_reads_sequenced: 41103
#host_age: 35
#sex: Male
#BMI: 27.32
#country: United States of America
#longitude: -121.6
#latitude: 37.2
#loaded_uid: 46773
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.
ncbi_taxon_id	relative_abundance	scientific_name
165179	0.0908208	Prevotella copri
392412	0.00313175	Nubsella zeaxanthinifaciens
53363	0.00313175	Brevibacterium mcbrellneri
818	0.91134	Bacteroides thetaiotaomicron
626935	0.0281858	Collinsella tanakaei
28112	0.00626351	Tannerella forsythia
701529	0.00939526	Peptoniphilus sp. JCM 8143
52787	0.0156588	Anaerofilum pentosovorans
33039	0.00939526	[Ruminococcus] torques
328814	0.109611	Alistipes shahii
28119	0.0156588	Bacteroides zoogleoformans
821	3.42301	Bacteroides vulgatus
29346	0.00313175	[Clostridium] paradoxum
1827099	0.0908208	Peptoniphilus sp. JCM 8141
502558	0.0469763	Eggerthella sp. YY7918
1042156	0.00313175	Clostridium sp. SY8519
301301	0.576243	Roseburia hominis
1264	1.0554	Ruminococcus albus
1177732	0.00313175	Varibaculum sp. CCUG 45271
146817	0.00626351	Dendrosporobacter quercicolus
39778	0.0187905	Veillonella dispar
133926	0.037581	Olsenella uli
28137	0.00939526	Prevotella veroralis
33032	0.0595033	Anaerococcus lactolyticus
36745	0.00626351	Clostridium saccharoperbutylacetonicum
477666	0.0187905	Bacteroides graminisolvens
36847	0.0970843	[Clostridium] neopropionicum
29542	0.00313175	Pelobacter acetylenicus
487175	0.0688986	Parasutterella excrementihominis
1859291	0.012527	Corynebacterium sp. YIM 101587
376804	0.782938	Bacteroides barnesiae
33031	0.00939526	Peptoniphilus lacrimalis
591197	0.00626351	Ignavibacterium album
28133	0.00313175	Prevotella nigrescens
35760	0.00939526	Bifidobacterium choerinum
338188	0.00313175	Bacteroides finegoldii
35517	0.00313175	[Eubacterium] brachy
310300	0.0344493	Bacteroides pyogenes
39482	0.00313175	[Eubacterium] contortum
1559	0.109611	Clostridium tertium
650643	0.00313175	Alistipes sp. RMA 9912
52229	0.0156588	Hallella seregens
358742	0.00313175	[Clostridium] aldenense
356829	0.00939526	Bifidobacterium tsurumiense
151276	0.00313175	Bacteroides coprosuis
218538	0.0845573	Dialister invisus
228603	0.0469763	Prevotella shahii
28128	0.025054	Prevotella corporis
39484	0.165983	Eubacterium desmolans
1755626	7.48176	Faecalibacterium sp. MC_41
29375	0.100216	[Clostridium] xylanolyticum
633701	0.00626351	Prevotella saccharolytica
84031	0.0344493	Clostridium sartagoforme
84030	0.0939526	[Clostridium] saccharolyticum
971	0.012527	Selenomonas ruminantium
216816	0.153456	Bifidobacterium longum
28135	0.0720303	Prevotella oris
1311	0.00626351	Streptococcus agalactiae
397865	0.529266	Barnesiella viscericola
39485	0.707776	[Eubacterium] eligens
645466	0.0438445	Anaerostipes butyraticus
69825	0.601297	[Clostridium] indolis
1307	0.00939526	Streptococcus suis
29356	0.00939526	Clostridium chartatabidum
52226	0.200432	Mitsuokella multacida
1507	0.00939526	Clostridium sp. ATCC 29733
163665	0.00313175	Dysgonomonas mossii
191493	0.012527	Corynebacterium sphenisci
43131	0.0281858	Tissierella praeacuta
54911	0.00313175	Brevibacillus choshinensis
589436	1.03661	Prevotella fusca
1520	0.0626351	Clostridium beijerinckii
49319	0.00313175	Rubrobacter xylanophilus
78342	0.0469763	Bifidobacterium gallicum
1755607	0.0156588	Bacteroides sp. MC_16
762210	0.00939526	Bifidobacterium saguini
1465754	0.012527	Alistipes timonensis
328812	0.00626351	Parabacteroides goldsteinii
1303	0.0219223	Streptococcus oralis
1168034	0.00313175	Draconibacterium orientale
28123	0.0219223	Porphyromonas asaccharolytica
136857	0.025054	Corynebacterium testudinoris
28446	0.0876891	[Clostridium] propionicum
43770	0.0156588	Corynebacterium striatum
133453	0.00626351	Caldilinea aerophila
77768	0.0281858	Prevotella albensis
44742	0.00313175	Desulfovibrio fairfieldensis
1133319	0.0219223	Bacteroides reticulotermitis
29354	0.00939526	[Clostridium] celerecrescens
405	0.00313175	Methylobacillus flagellatus
187327	0.826783	Acidaminococcus intestini
39491	0.0469763	[Eubacterium] rectale
137732	0.00626351	Granulicatella elegans
907	0.037581	Megasphaera elsdenii
61435	0.0156588	Dehalococcoides mccartyi
329854	0.00626351	Bacteroides intestinalis
166501	0.00313175	Thermobaculum terrenum
33953	0.00626351	Clostridium aminobutyricum
185293	0.419655	Prevotella oryzae
53443	0.00313175	Blautia hydrogenotrophica
36740	0.00313175	Dermabacter hominis
1681	0.0313175	Bifidobacterium bifidum
1680	0.0845573	Bifidobacterium adolescentis
