#relative abundance information for RUN: undefined, at species level
#project_id: PRJEB11419
#original_sample_description: American Gut Project Stool Sample which has healthy
#run_id: ERR1090575
#experiment_type: Amplicon
#instrument_model: Illumina MiSeq
#nr_reads_sequenced: 28589
#host_age: 19
#sex: Male
#BMI: 21.11
#country: United States of America
#longitude: -71.1
#latitude: 42.3
#loaded_uid: 36353
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.
ncbi_taxon_id	relative_abundance	scientific_name
871324	0.0261028	Bacteroides stercorirosoris
294	0.00435047	Pseudomonas fluorescens
218538	0.130514	Dialister invisus
29389	0.00435047	Streptococcus alactolyticus
357276	0.0304533	Bacteroides dorei
371601	0.134865	Bacteroides xylanisolvens
115979	0.0609066	Bacillus nealsonii
151276	0.00435047	Bacteroides coprosuis
37734	0.00435047	Enterococcus casseliflavus
471189	0.00870095	Gordonibacter pamelaeae
28037	0.0870095	Streptococcus mitis
39485	0.374141	[Eubacterium] eligens
169435	1.16158	Anaerotruncus colihominis
166501	0.00435047	Thermobaculum terrenum
310297	0.00870095	Bacteroides plebeius
39497	0.0304533	Eubacterium xylanophilum
1308	0.587314	Streptococcus thermophilus
28028	0.00435047	Corynebacterium flavescens
1510	0.00435047	[Clostridium] stercorarium
28038	0.00435047	Lactobacillus curvatus
817	1.51832	Bacteroides fragilis
351091	1.17463	Oscillibacter valericigenes
69825	0.217524	[Clostridium] indolis
1512	0.0696076	[Clostridium] symbiosum
291644	0.0130514	Bacteroides salyersiae
35785	0.00870095	Clostridium maximum
84030	0.100061	[Clostridium] saccharolyticum
626930	0.0609066	Bacteroides fluxus
358742	0.0217524	[Clostridium] aldenense
341225	0.00870095	[Clostridium] saccharogumia
328814	0.343687	Alistipes shahii
36847	0.00870095	[Clostridium] neopropionicum
729	0.295832	Haemophilus parainfluenzae
33035	0.139215	Blautia producta
341694	0.00435047	Peptostreptococcus stomatis
39778	0.0739581	Veillonella dispar
180164	0.0261028	Blautia schinkii
47678	0.0348038	Bacteroides caccae
89152	0.00870095	[Clostridium] hiranonis
650643	0.00870095	Alistipes sp. RMA 9912
